,act,act_rel,act_type,chembl_id,dude_id,dude_smiles,name,rdkit_smiles,rdkit_smiles_template,score,subset,uniprot_id,unit
647,43,=,IC50,CHEMBL377280,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)C(=O)NC3CCCC3)Oc4cccc(c4)C(=N)N)F)C(C)C,339271,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(=O)NC3CCCC3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(=O)NC3CCCC3)cc2C(=O)O)c1F)C(C)C,-27.06,actives,P08709,nM
648,50,=,Ki,CHEMBL73178,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)c5n[nH]nn5,114893,[H]n1nnc(-c2cc(-c3cccc([N+](=O)[O-])c3)c(O)c(-c3cc4cc(C(=N)N)ccc4n3[H])c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(-c4nn[nH]n4)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-26.94,actives,P08709,nM
649,20,=,IC50,CHEMBL341487,fa7,c1cc(ccc1CNC(=O)Cn2c(c(nc(c2=O)NC3CCC3)Cl)c4cc(cc(c4)N)C(=O)O)C(=N)N,216443,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,-26.93,actives,P08709,nM
650,190,=,IC50,CHEMBL204858,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccncc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339550,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccncc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccncc3)cc2C(=O)O)c1F)C(C)C,-26.89,actives,P08709,nM
651,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-26.86,actives,P08709,nM
652,38,=,Ki,CHEMBL382278,fa7,C#Cc1cc(cc(c1)OC2CCOCC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,332987,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-26.86,actives,P08709,nM
653,110,=,Ki,CHEMBL383382,fa7,CCOc1cc(cc(c1)OC2CCC(CC2)O)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333021,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-26.81,actives,P08709,nM
654,350,=,Ki,CHEMBL208670,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)NCCc5cccs5,348121,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)NCCc5cccs5)c4)c3O)cc-2c1,O=C(NCCc1cccs1)NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1,-26.81,actives,P08709,nM
655,646,=,Ki,CHEMBL197032,fa7,CC1CCCCN1CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,325672,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-26.80,actives,P08709,nM
656,73,=,IC50,CHEMBL204653,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)Cc3ccccc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339554,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cc3ccccc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cc3ccccc3)cc2C(=O)O)c1F)C(C)C,-26.79,actives,P08709,nM
657,646,=,Ki,CHEMBL197032,fa7,CC1CCCCN1CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,325672,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-26.73,actives,P08709,nM
658,15,=,IC50,CHEMBL193985,fa7,CC(C)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)NC(C)CCc4ccccc4)F,326871,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,-26.72,actives,P08709,nM
659,1,=,Ki,CHEMBL206387,fa7,c1cc(c(cc1CNC(=O)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O)O,344041,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cc(CNC(N)=O)ccc3O)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1,-26.65,actives,P08709,nM
660,300,=,Ki,CHEMBL377956,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O,345231,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc([N+](=O)[O-])c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1,-26.62,actives,P08709,nM
661,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-26.42,actives,P08709,nM
662,6.2,=,IC50,CHEMBL371815,fa7,CC[C@@H](C)NC(=O)c1cc(cc(c1)N)c2cnc(c(=O)n2CC(=O)NCc3ccc(cc3C(=O)N)C(=N)N)NC(C)C,319499,[H][C@@](C)(CC)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2C(N)=O)c1,CC[C@@H](C)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2C(N)=O)c1,-26.27,actives,P08709,nM
663,43,=,IC50,CHEMBL377280,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)C(=O)NC3CCCC3)Oc4cccc(c4)C(=N)N)F)C(C)C,339271,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(=O)NC3CCCC3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(=O)NC3CCCC3)cc2C(=O)O)c1F)C(C)C,-26.23,actives,P08709,nM
664,23,=,Ki,CHEMBL290334,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,48761,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,-26.23,actives,P08709,nM
665,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-26.21,actives,P08709,nM
666,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@@]1([H])CCCN1C(=O)[C@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-26.20,actives,P08709,nM
667,92,=,IC50,CHEMBL201853,fa7,CCCNC(=O)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)N(C(C)C)C(C)C)F,338812,CCCNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,CCCNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,-26.19,actives,P08709,nM
668,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-26.08,actives,P08709,nM
669,170,=,IC50,CHEMBL203668,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)C(=O)NC3CC3)Oc4cccc(c4)C(=N)N)F)C(C)C,339303,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(=O)NC3CC3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(=O)NC3CC3)cc2C(=O)O)c1F)C(C)C,-26.07,actives,P08709,nM
670,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-26.06,actives,P08709,nM
671,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-26.03,actives,P08709,nM
672,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-25.98,actives,P08709,nM
673,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-25.95,actives,P08709,nM
674,290,=,IC50,CHEMBL204602,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ncccn3)Oc4cccc(c4)C(=N)N)F)C(C)C,339556,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ncccn3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ncccn3)cc2C(=O)O)c1F)C(C)C,-25.94,actives,P08709,nM
675,73,=,IC50,CHEMBL204653,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)Cc3ccccc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339554,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cc3ccccc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cc3ccccc3)cc2C(=O)O)c1F)C(C)C,-25.90,actives,P08709,nM
676,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-25.89,actives,P08709,nM
677,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-25.72,actives,P08709,nM
678,60,=,Ki,CHEMBL198637,fa7,CCc1cc(cc(c1)OC2CCOCC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333030,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-25.72,actives,P08709,nM
679,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-25.61,actives,P08709,nM
680,92,=,IC50,CHEMBL201853,fa7,CCCNC(=O)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)N(C(C)C)C(C)C)F,338812,CCCNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,CCCNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,-25.60,actives,P08709,nM
681,36,=,IC50,CHEMBL380534,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccccc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339555,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,-25.57,actives,P08709,nM
682,48,=,IC50,CHEMBL382572,fa7,Cc1cccc(c1)c2ccc(c(c2)C(=O)O)Oc3c(c(c(c(n3)Oc4cccc(c4)C(=N)N)F)N(C(C)C)C(C)C)F,339299,Cc1cccc(-c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1,Cc1cccc(-c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1,-25.52,actives,P08709,nM
683,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-25.52,actives,P08709,nM
684,290,=,IC50,CHEMBL204602,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ncccn3)Oc4cccc(c4)C(=N)N)F)C(C)C,339556,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ncccn3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ncccn3)cc2C(=O)O)c1F)C(C)C,-25.31,actives,P08709,nM
685,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-25.22,actives,P08709,nM
686,140,=,Ki,CHEMBL284436,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)CCl)N,40131,[H][C@@](CCl)(CCCNC(=N)N)NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21,N=C(N)NCCC[C@@H](CCl)NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12,-24.97,actives,P08709,nM
687,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-24.82,actives,P08709,nM
688,20,=,IC50,CHEMBL341487,fa7,c1cc(ccc1CNC(=O)Cn2c(c(nc(c2=O)NC3CCC3)Cl)c4cc(cc(c4)N)C(=O)O)C(=N)N,216443,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,-24.79,actives,P08709,nM
689,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-24.70,actives,P08709,nM
690,190,=,IC50,CHEMBL204858,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccncc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339550,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccncc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccncc3)cc2C(=O)O)c1F)C(C)C,-24.69,actives,P08709,nM
691,67,=,IC50,CHEMBL204654,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccsc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339666,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccsc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccsc3)cc2C(=O)O)c1F)C(C)C,-24.68,actives,P08709,nM
692,67,=,IC50,CHEMBL204654,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccsc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339666,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccsc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccsc3)cc2C(=O)O)c1F)C(C)C,-24.58,actives,P08709,nM
693,140,=,Ki,CHEMBL284436,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)CCl)N,40131,[H][C@@](CCl)(CCCNC(=N)N)NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21,N=C(N)NCCC[C@@H](CCl)NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12,-24.56,actives,P08709,nM
694,67,=,IC50,CHEMBL204654,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccsc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339666,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccsc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccsc3)cc2C(=O)O)c1F)C(C)C,-24.44,actives,P08709,nM
695,180,=,Ki,CHEMBL199277,fa7,CCOc1cc(cc(c1)OC2CCN(CC2)S(=O)(=O)C)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333047,CCOc1cc(OC2CCN(S(C)(=O)=O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OC2CCN(S(C)(=O)=O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-24.42,actives,P08709,nM
696,97,=,IC50,CHEMBL383717,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccccn3)Oc4cccc(c4)C(=N)N)F)C(C)C,339648,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccn3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccn3)cc2C(=O)O)c1F)C(C)C,-24.40,actives,P08709,nM
697,73,=,IC50,CHEMBL204653,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)Cc3ccccc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339554,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cc3ccccc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(Cc3ccccc3)cc2C(=O)O)c1F)C(C)C,-24.40,actives,P08709,nM
698,15,=,Ki,CHEMBL332753,fa7,CC(c1ccc(c(c1)Br)N2CCOCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202919,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(Br)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(Br)c1,-24.35,actives,P08709,nM
699,20,=,IC50,CHEMBL205123,fa7,CC(C)CNC(=O)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)N(C(C)C)C(C)C)F,339270,CC(C)CNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,CC(C)CNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,-24.35,actives,P08709,nM
700,48,=,IC50,CHEMBL382572,fa7,Cc1cccc(c1)c2ccc(c(c2)C(=O)O)Oc3c(c(c(c(n3)Oc4cccc(c4)C(=N)N)F)N(C(C)C)C(C)C)F,339299,Cc1cccc(-c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1,Cc1cccc(-c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1,-24.26,actives,P08709,nM
701,20,=,IC50,CHEMBL205123,fa7,CC(C)CNC(=O)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)N(C(C)C)C(C)C)F,339270,CC(C)CNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,CC(C)CNC(=O)c1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(N(C(C)C)C(C)C)c2F)c(C(=O)O)c1,-24.22,actives,P08709,nM
